P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,RP,Yohan Ramirez (44214358),Yohan Ramirez,44214358,P,4000,KC@PIT 09/20/2026 01:35PM ET,PIT,4.45
,,,,,,,,,,,RP,Lucas Erceg (44214359),Lucas Erceg,44214359,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,1.4
,,,,,,,,,,,RP,Anthony Gose (44214361),Anthony Gose,44214361,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,2.56
,,,,,,,,,,,RP,Camilo Doval (44214394),Camilo Doval,44214394,P,4000,KC@PIT 09/20/2026 01:35PM ET,PIT,2.49
,,,,,,,,,,,RP,Carlos Duran (44214401),Carlos Duran,44214401,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,1
,,,,,,,,,,,RP,Matt Strahm (44214403),Matt Strahm,44214403,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,1.56
,,,,,,,,,,,RP,Jose Cuas (44214407),Jose Cuas,44214407,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,2.76
,,,,,,,,,,,RP,Carlos Estevez (44214419),Carlos Estevez,44214419,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,-14.85
,,,,,,,,,,,RP,Easton McGee (44214422),Easton McGee,44214422,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,1.37
,,,,,,,,,,,RP,Steven Cruz (44214427),Steven Cruz,44214427,P,4000,KC@PIT 09/20/2026 01:35PM ET,KC,2.95
,,,,,,,,,,,C,Ivan Herrera (44213505),Ivan Herrera,44213505,C,4000,WSH@STL 09/20/2026 02:15PM ET,STL,7.54
,,,,,,,,,,,RP,Brad Lord (44214195),Brad Lord,44214195,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,5.48
,,,,,,,,,,,RP,George Soriano (44214196),George Soriano,44214196,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,2.61
,,,,,,,,,,,RP,Orlando Ribalta (44214204),Orlando Ribalta,44214204,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,2.61
,,,,,,,,,,,RP,Luis Gastelum (44214226),Luis Gastelum,44214226,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,3.53
,,,,,,,,,,,RP,PJ Poulin (44214231),PJ Poulin,44214231,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,2.72
,,,,,,,,,,,SP,Riley O'Brien (44214241),Riley O'Brien,44214241,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,2.59
,,,,,,,,,,,RP,Yovanny Cruz (44214247),Yovanny Cruz,44214247,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,2.06
,,,,,,,,,,,RP,Gus Varland (44214258),Gus Varland,44214258,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,1.59
,,,,,,,,,,,RP,Cole Henry (44214269),Cole Henry,44214269,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,1.87
,,,,,,,,,,,RP,Kyle Nicolas (44214278),Kyle Nicolas,44214278,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,1.13
,,,,,,,,,,,RP,Clayton Beeter (44214283),Clayton Beeter,44214283,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,2.72
,,,,,,,,,,,RP,Ryan Fernandez (44214285),Ryan Fernandez,44214285,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,4.46
,,,,,,,,,,,RP,Max Rajcic (44214311),Max Rajcic,44214311,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,3.18
,,,,,,,,,,,RP,Hancel Rincon (44214312),Hancel Rincon,44214312,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,-6.6
,,,,,,,,,,,RP,Riley Cornelio (44214313),Riley Cornelio,44214313,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,5.79
,,,,,,,,,,,RP,Cade Winquest (44214341),Cade Winquest,44214341,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,4.18
,,,,,,,,,,,RP,Justin Bruihl (44214342),Justin Bruihl,44214342,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,2.20
,,,,,,,,,,,RP,Richard Lovelady (44214346),Richard Lovelady,44214346,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,2.21
,,,,,,,,,,,RP,Jake Bird (44214349),Jake Bird,44214349,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,2.07
,,,,,,,,,,,RP,Jack Sinclair (44214351),Jack Sinclair,44214351,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,3.04
,,,,,,,,,,,RP,Erik Tolman (44214360),Erik Tolman,44214360,P,4000,WSH@STL 09/20/2026 02:15PM ET,WSH,3.33
,,,,,,,,,,,RP,Ryne Stanek (44214396),Ryne Stanek,44214396,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,2.44
,,,,,,,,,,,RP,Matt Svanson (44214411),Matt Svanson,44214411,P,4000,WSH@STL 09/20/2026 02:15PM ET,STL,1.72
,,,,,,,,,,,RP,Cameron Weston (44214186),Cameron Weston,44214186,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,3.65
,,,,,,,,,,,RP,Jhoan Duran (44214199),Jhoan Duran,44214199,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,4.04
,,,,,,,,,,,RP,Chase Shugart (44214200),Chase Shugart,44214200,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,3.44
,,,,,,,,,,,RP,Jefry Yan (44214205),Jefry Yan,44214205,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,4.04
,,,,,,,,,,,RP,Jonathan Bowlan (44214219),Jonathan Bowlan,44214219,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,3.42
,,,,,,,,,,,RP,Nate Lavender (44214225),Nate Lavender,44214225,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,4.13
,,,,,,,,,,,RP,Andrew Hoffmann (44214227),Andrew Hoffmann,44214227,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.08
,,,,,,,,,,,RP,Grant Holman (44214228),Grant Holman,44214228,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,-2.25
,,,,,,,,,,,RP,Dylan Ross (44214230),Dylan Ross,44214230,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,2.25
,,,,,,,,,,,RP,Austin Warren (44214236),Austin Warren,44214236,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,3.51
,,,,,,,,,,,RP,Reed Garrett (44214242),Reed Garrett,44214242,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,0
,,,,,,,,,,,RP,Daniel Duarte (44214245),Daniel Duarte,44214245,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,4.41
,,,,,,,,,,,RP,Max Lazar (44214253),Max Lazar,44214253,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,1.9
,,,,,,,,,,,RP,Devin Williams (44214262),Devin Williams,44214262,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,2.92
,,,,,,,,,,,RP,Brooks Raley (44214274),Brooks Raley,44214274,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.66
,,,,,,,,,,,RP,Brad Keller (44214301),Brad Keller,44214301,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.75
,,,,,,,,,,,RP,Dedniel Nunez (44214326),Dedniel Nunez,44214326,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,3.00
,,,,,,,,,,,RP,Orion Kerkering (44214333),Orion Kerkering,44214333,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.71
,,,,,,,,,,,RP,Tanner Banks (44214371),Tanner Banks,44214371,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,1.84
,,,,,,,,,,,RP,Kyle Backhus (44214372),Kyle Backhus,44214372,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.44
,,,,,,,,,,,RP,Cionel Perez (44214378),Cionel Perez,44214378,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,3.03
,,,,,,,,,,,RP,Joey Gerber (44214398),Joey Gerber,44214398,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,2.96
,,,,,,,,,,,RP,Jose Alvarado (44214399),Jose Alvarado,44214399,P,4000,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.49
,,,,,,,,,,,RP,Jack Weisenburger (44214408),Jack Weisenburger,44214408,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,6.41
,,,,,,,,,,,RP,Jonathan Pintaro (44214413),Jonathan Pintaro,44214413,P,4000,PHI@NYM 09/20/2026 01:10PM ET,NYM,3.86
,,,,,,,,,,,SS,Corey Seager (44213515),Corey Seager,44213515,SS,3900,TOR@TEX 09/20/2026 02:35PM ET,TEX,7.57
,,,,,,,,,,,1B/OF,Spencer Steer (44213758),Spencer Steer,44213758,1B/OF,3900,CHC@CIN 09/20/2026 01:40PM ET,CIN,6.84
,,,,,,,,,,,1B,Mickey Gasper (44213512),Mickey Gasper,44213512,1B,3900,BOS@TB 09/20/2026 01:40PM ET,BOS,6.21
,,,,,,,,,,,OF,Jarren Duran (44213518),Jarren Duran,44213518,OF,3900,BOS@TB 09/20/2026 01:40PM ET,BOS,6.76
,,,,,,,,,,,C,Adley Rutschman (44213520),Adley Rutschman,44213520,C,3900,BOS@TB 09/20/2026 01:40PM ET,BOS,7.04
,,,,,,,,,,,3B/SS,Colson Montgomery (44213513),Colson Montgomery,44213513,3B/SS,3900,DET@CWS 09/20/2026 02:10PM ET,CWS,7.17
,,,,,,,,,,,2B,Cole Young (44213517),Cole Young,44213517,2B,3900,SEA@COL 09/20/2026 03:10PM ET,SEA,6.39
,,,,,,,,,,,SS,Konnor Griffin (44213519),Konnor Griffin,44213519,SS,3900,KC@PIT 09/20/2026 01:35PM ET,PIT,8.33
,,,,,,,,,,,OF,Dylan Crews (44213516),Dylan Crews,44213516,OF,3900,WSH@STL 09/20/2026 02:15PM ET,WSH,6.70
,,,,,,,,,,,OF,Brett Bateman (44213527),Brett Bateman,44213527,OF,3800,TOR@TEX 09/20/2026 02:35PM ET,TOR,7.92
,,,,,,,,,,,1B,Jonathan Aranda (44213522),Jonathan Aranda,44213522,1B,3800,BOS@TB 09/20/2026 01:40PM ET,TB,7.77
,,,,,,,,,,,OF,Cedric Mullins (44213525),Cedric Mullins,44213525,OF,3800,BOS@TB 09/20/2026 01:40PM ET,TB,5.98
,,,,,,,,,,,2B,Chase Meidroth (44213524),Chase Meidroth,44213524,2B,3800,DET@CWS 09/20/2026 02:10PM ET,CWS,6.85
,,,,,,,,,,,C,Eduardo Valencia (44213528),Eduardo Valencia,44213528,C,3800,DET@CWS 09/20/2026 02:10PM ET,DET,7.14
,,,,,,,,,,,OF,Steven Kwan (44213526),Steven Kwan,44213526,OF,3800,ATH@CLE 09/20/2026 01:40PM ET,CLE,6.45
,,,,,,,,,,,OF,Esmerlyn Valdez (44213760),Esmerlyn Valdez,44213760,OF,3800,KC@PIT 09/20/2026 01:35PM ET,PIT,8.06
,,,,,,,,,,,3B,Bo Bichette (44213521),Bo Bichette,44213521,3B,3800,PHI@NYM 09/20/2026 01:10PM ET,NYM,6.86
,,,,,,,,,,,2B,Luis Arraez (44213523),Luis Arraez,44213523,2B,3800,PHI@NYM 09/20/2026 01:10PM ET,PHI,7.30
,,,,,,,,,,,SS,Nico Hoerner (44213535),Nico Hoerner,44213535,SS,3700,CHC@CIN 09/20/2026 01:40PM ET,CHC,7.05
,,,,,,,,,,,OF,JJ Bleday (44213536),JJ Bleday,44213536,OF,3700,CHC@CIN 09/20/2026 01:40PM ET,CIN,7.02
,,,,,,,,,,,1B/2B,Romy Gonzalez (44213762),Romy Gonzalez,44213762,1B/2B,3700,BOS@TB 09/20/2026 01:40PM ET,BOS,5.32
,,,,,,,,,,,2B,Gleyber Torres (44213530),Gleyber Torres,44213530,2B,3700,DET@CWS 09/20/2026 02:10PM ET,DET,7.10
,,,,,,,,,,,OF,Kerry Carpenter (44213764),Kerry Carpenter,44213764,OF,3700,DET@CWS 09/20/2026 02:10PM ET,DET,5.27
,,,,,,,,,,,OF,Taylor Ward (44213533),Taylor Ward,44213533,OF,3700,SEA@COL 09/20/2026 03:10PM ET,SEA,6.19
,,,,,,,,,,,2B,Jose Altuve (44213529),Jose Altuve,44213529,2B,3700,ATL@HOU 09/20/2026 02:10PM ET,HOU,6.72
,,,,,,,,,,,3B,Isaac Paredes (44213531),Isaac Paredes,44213531,3B,3700,ATL@HOU 09/20/2026 02:10PM ET,HOU,7.49
,,,,,,,,,,,SS,Carlos Correa (44213761),Carlos Correa,44213761,SS,3700,ATL@HOU 09/20/2026 02:10PM ET,HOU,8
,,,,,,,,,,,1B,Spencer Horwitz (44213537),Spencer Horwitz,44213537,1B,3700,KC@PIT 09/20/2026 01:35PM ET,PIT,6.21
,,,,,,,,,,,C,Keibert Ruiz (44213538),Keibert Ruiz,44213538,C,3700,WSH@STL 09/20/2026 02:15PM ET,WSH,6.30
,,,,,,,,,,,3B,Bryson Stott (44213532),Bryson Stott,44213532,3B,3700,PHI@NYM 09/20/2026 01:10PM ET,PHI,7.09
,,,,,,,,,,,OF,A.J. Ewing (44213534),A.J. Ewing,44213534,OF,3700,PHI@NYM 09/20/2026 01:10PM ET,NYM,7.27
,,,,,,,,,,,3B/OF,Ezequiel Duran (44213539),Ezequiel Duran,44213539,3B/OF,3600,TOR@TEX 09/20/2026 02:35PM ET,TEX,7.25
,,,,,,,,,,,C,Alejandro Kirk (44213545),Alejandro Kirk,44213545,C,3600,TOR@TEX 09/20/2026 02:35PM ET,TOR,6.77
,,,,,,,,,,,2B/SS,Matt McLain (44213542),Matt McLain,44213542,2B/SS,3600,CHC@CIN 09/20/2026 01:40PM ET,CIN,5.88
,,,,,,,,,,,C,Carson Kelly (44213544),Carson Kelly,44213544,C,3600,CHC@CIN 09/20/2026 01:40PM ET,CHC,6.08
,,,,,,,,,,,1B,Spencer Torkelson (44213546),Spencer Torkelson,44213546,1B,3600,DET@CWS 09/20/2026 02:10PM ET,DET,6.51
,,,,,,,,,,,2B,Ozzie Albies (44213541),Ozzie Albies,44213541,2B,3600,ATL@HOU 09/20/2026 02:10PM ET,ATL,6.96
,,,,,,,,,,,OF,Joc Pederson (44213555),Joc Pederson,44213555,OF,3500,TOR@TEX 09/20/2026 02:35PM ET,TEX,6
,,,,,,,,,,,2B,Pedro Ramirez (44213549),Pedro Ramirez,44213549,2B,3500,CHC@CIN 09/20/2026 01:40PM ET,CHC,6.07
,,,,,,,,,,,OF,Blake Dunn (44213765),Blake Dunn,44213765,OF,3500,CHC@CIN 09/20/2026 01:40PM ET,CIN,6.87
,,,,,,,,,,,OF,Victor Mesa Jr. (44213547),Victor Mesa Jr.,44213547,OF,3500,BOS@TB 09/20/2026 01:40PM ET,TB,6.76
,,,,,,,,,,,OF,Andrew Benintendi (44213550),Andrew Benintendi,44213550,OF,3500,DET@CWS 09/20/2026 02:10PM ET,CWS,5.84
,,,,,,,,,,,OF,Troy Johnston (44213548),Troy Johnston,44213548,OF,3500,SEA@COL 09/20/2026 03:10PM ET,COL,5.70
,,,,,,,,,,,3B,Weston Wilson (44213553),Weston Wilson,44213553,3B,3500,SEA@COL 09/20/2026 03:10PM ET,SEA,3.96
,,,,,,,,,,,OF,John Rave (44213554),John Rave,44213554,OF,3500,KC@PIT 09/20/2026 01:35PM ET,KC,6.04
,,,,,,,,,,,1B/C,Endy Rodriguez (44213766),Endy Rodriguez,44213766,C/1B,3500,KC@PIT 09/20/2026 01:35PM ET,PIT,7.22
,,,,,,,,,,,2B,Jonathan India (44213768),Jonathan India,44213768,2B,3500,KC@PIT 09/20/2026 01:35PM ET,KC,5.41
,,,,,,,,,,,C,Leo Bernal (44213551),Leo Bernal,44213551,C,3500,WSH@STL 09/20/2026 02:15PM ET,STL,8.76
,,,,,,,,,,,C,Harry Ford (44213552),Harry Ford,44213552,C,3500,WSH@STL 09/20/2026 02:15PM ET,WSH,5.23
,,,,,,,,,,,1B,Alec Bohm (44213556),Alec Bohm,44213556,1B,3500,PHI@NYM 09/20/2026 01:10PM ET,PHI,6.60
,,,,,,,,,,,OF,Brandon Nimmo (44213559),Brandon Nimmo,44213559,OF,3400,TOR@TEX 09/20/2026 02:35PM ET,TEX,6.87
,,,,,,,,,,,OF,Dane Myers (44213562),Dane Myers,44213562,OF,3400,CHC@CIN 09/20/2026 01:40PM ET,CIN,4.75
,,,,,,,,,,,OF,Michael Conforto (44213564),Michael Conforto,44213564,OF,3400,CHC@CIN 09/20/2026 01:40PM ET,CHC,5.05
,,,,,,,,,,,OF,Jonny DeLuca (44213558),Jonny DeLuca,44213558,OF,3400,BOS@TB 09/20/2026 01:40PM ET,TB,6.01
,,,,,,,,,,,2B/3B,Paul DeJong (44213770),Paul DeJong,44213770,2B/3B,3400,DET@CWS 09/20/2026 02:10PM ET,DET,0
,,,,,,,,,,,OF,Lawrence Butler (44213557),Lawrence Butler,44213557,OF,3400,ATH@CLE 09/20/2026 01:40PM ET,ATH,5.98
,,,,,,,,,,,3B,Kyle Karros (44213560),Kyle Karros,44213560,3B,3400,SEA@COL 09/20/2026 03:10PM ET,COL,6.46
,,,,,,,,,,,2B,Michael Arroyo (44213563),Michael Arroyo,44213563,2B,3400,SEA@COL 09/20/2026 03:10PM ET,SEA,7.38
,,,,,,,,,,,C,Brett Sullivan (44213567),Brett Sullivan,44213567,C,3400,SEA@COL 09/20/2026 03:10PM ET,COL,4.57
,,,,,,,,,,,1B,Christian Walker (44213566),Christian Walker,44213566,1B,3400,ATL@HOU 09/20/2026 02:10PM ET,HOU,6.68
,,,,,,,,,,,OF,Ronny Simon (44213565),Ronny Simon,44213565,OF,3400,KC@PIT 09/20/2026 01:35PM ET,PIT,7
,,,,,,,,,,,3B,Brady House (44213561),Brady House,44213561,3B,3400,WSH@STL 09/20/2026 02:15PM ET,WSH,6.35
,,,,,,,,,,,OF,Mike Tauchman (44213769),Mike Tauchman,44213769,OF,3400,PHI@NYM 09/20/2026 01:10PM ET,NYM,0
,,,,,,,,,,,3B,Josh Jung (44213570),Josh Jung,44213570,3B,3300,TOR@TEX 09/20/2026 02:35PM ET,TEX,7.50
,,,,,,,,,,,2B,Justin Foscue (44213579),Justin Foscue,44213579,2B,3300,TOR@TEX 09/20/2026 02:35PM ET,TEX,4.68
,,,,,,,,,,,2B/SS,Ernie Clement (44213580),Ernie Clement,44213580,2B/SS,3300,TOR@TEX 09/20/2026 02:35PM ET,TOR,5.82
,,,,,,,,,,,C,Tyler Stephenson (44213576),Tyler Stephenson,44213576,C,3300,CHC@CIN 09/20/2026 01:40PM ET,CIN,5.83
,,,,,,,,,,,SS,Taylor Walls (44213568),Taylor Walls,44213568,SS,3300,BOS@TB 09/20/2026 01:40PM ET,TB,5.55
,,,,,,,,,,,OF,Max Clark (44213569),Max Clark,44213569,OF,3300,DET@CWS 09/20/2026 02:10PM ET,DET,7.76
,,,,,,,,,,,OF,Randal Grichuk (44213572),Randal Grichuk,44213572,OF,3300,DET@CWS 09/20/2026 02:10PM ET,CWS,4.77
,,,,,,,,,,,SS,Brayan Rocchio (44213573),Brayan Rocchio,44213573,SS,3300,ATH@CLE 09/20/2026 01:40PM ET,CLE,6.73
,,,,,,,,,,,OF,Victor Robles (44213578),Victor Robles,44213578,OF,3300,SEA@COL 09/20/2026 03:10PM ET,SEA,3.64
,,,,,,,,,,,OF,Sterlin Thompson (44213772),Sterlin Thompson,44213772,OF,3300,SEA@COL 09/20/2026 03:10PM ET,COL,4.44
,,,,,,,,,,,3B,Austin Riley (44213574),Austin Riley,44213574,3B,3300,ATL@HOU 09/20/2026 02:10PM ET,ATL,6.22
,,,,,,,,,,,1B,Salvador Perez (44213571),Salvador Perez,44213571,1B,3300,KC@PIT 09/20/2026 01:35PM ET,KC,6.04
,,,,,,,,,,,SS,Nasim Nunez (44213575),Nasim Nunez,44213575,SS,3300,WSH@STL 09/20/2026 02:15PM ET,WSH,5.73
,,,,,,,,,,,C,Francisco Alvarez (44213577),Francisco Alvarez,44213577,C,3300,PHI@NYM 09/20/2026 01:10PM ET,NYM,5.66
,,,,,,,,,,,OF,Brandon Marsh (44213582),Brandon Marsh,44213582,OF,3300,PHI@NYM 09/20/2026 01:10PM ET,PHI,6.35
,,,,,,,,,,,OF,Hector Rodriguez (44213592),Hector Rodriguez,44213592,OF,3200,CHC@CIN 09/20/2026 01:40PM ET,CIN,5.57
,,,,,,,,,,,OF,Chandler Simpson (44213584),Chandler Simpson,44213584,OF,3200,BOS@TB 09/20/2026 01:40PM ET,TB,7.22
,,,,,,,,,,,2B,Richie Palacios (44213587),Richie Palacios,44213587,2B,3200,BOS@TB 09/20/2026 01:40PM ET,TB,6.02
,,,,,,,,,,,2B/SS,Ben Williamson (44213773),Ben Williamson,44213773,2B/SS,3200,BOS@TB 09/20/2026 01:40PM ET,TB,5.08
,,,,,,,,,,,2B/3B,Hao-Yu Lee (44213585),Hao-Yu Lee,44213585,2B/3B,3200,DET@CWS 09/20/2026 02:10PM ET,DET,5.42
,,,,,,,,,,,C,Kyle Teel (44213589),Kyle Teel,44213589,C,3200,DET@CWS 09/20/2026 02:10PM ET,CWS,5.82
,,,,,,,,,,,OF,Matt Vierling (44213776),Matt Vierling,44213776,OF,3200,DET@CWS 09/20/2026 02:10PM ET,DET,4.50
,,,,,,,,,,,1B,Nathaniel Lowe (44213590),Nathaniel Lowe,44213590,1B,3200,ATH@CLE 09/20/2026 01:40PM ET,CLE,5.98
,,,,,,,,,,,OF,Zac Veen (44213591),Zac Veen,44213591,OF,3200,SEA@COL 09/20/2026 03:10PM ET,COL,4.06
,,,,,,,,,,,OF,Luke Raley (44213775),Luke Raley,44213775,OF,3200,SEA@COL 09/20/2026 03:10PM ET,SEA,5.10
,,,,,,,,,,,C,Yainer Diaz (44213583),Yainer Diaz,44213583,C,3200,ATL@HOU 09/20/2026 02:10PM ET,HOU,6.03
,,,,,,,,,,,OF/SS,Mauricio Dubon (44213593),Mauricio Dubon,44213593,SS/OF,3200,ATL@HOU 09/20/2026 02:10PM ET,ATL,6.65
,,,,,,,,,,,OF,Jacob Young (44213588),Jacob Young,44213588,OF,3200,WSH@STL 09/20/2026 02:15PM ET,WSH,6.01
,,,,,,,,,,,1B/3B,Mark Vientos (44213595),Mark Vientos,44213595,1B/3B,3200,PHI@NYM 09/20/2026 01:10PM ET,NYM,5.45
,,,,,,,,,,,1B,Jake Burger (44213601),Jake Burger,44213601,1B,3100,TOR@TEX 09/20/2026 02:35PM ET,TEX,7.03
,,,,,,,,,,,3B/OF,Addison Barger (44213777),Addison Barger,44213777,3B/OF,3100,TOR@TEX 09/20/2026 02:35PM ET,TOR,2.56
,,,,,,,,,,,1B/2B,Nick Sogard (44213597),Nick Sogard,44213597,1B/2B,3100,BOS@TB 09/20/2026 01:40PM ET,BOS,6.48
,,,,,,,,,,,1B/OF,Ryan Vilade (44213599),Ryan Vilade,44213599,1B/OF,3100,BOS@TB 09/20/2026 01:40PM ET,TB,5.32
,,,,,,,,,,,OF,Tristan Peters (44213602),Tristan Peters,44213602,OF,3100,DET@CWS 09/20/2026 02:10PM ET,CWS,5.85
,,,,,,,,,,,OF,Wenceel Perez (44213781),Wenceel Perez,44213781,OF,3100,DET@CWS 09/20/2026 02:10PM ET,DET,5.09
,,,,,,,,,,,C,Jhonny Pereda (44213608),Jhonny Pereda,44213608,C,3100,SEA@COL 09/20/2026 03:10PM ET,SEA,5
,,,,,,,,,,,3B,Brendan Donovan (44213779),Brendan Donovan,44213779,3B,3100,SEA@COL 09/20/2026 03:10PM ET,SEA,6.54
,,,,,,,,,,,OF,Cam Smith (44213603),Cam Smith,44213603,OF,3100,ATL@HOU 09/20/2026 02:10PM ET,HOU,5.91
,,,,,,,,,,,OF,Jake Mangum (44213610),Jake Mangum,44213610,OF,3100,KC@PIT 09/20/2026 01:35PM ET,PIT,6.32
,,,,,,,,,,,OF,Starling Marte (44213780),Starling Marte,44213780,OF,3100,KC@PIT 09/20/2026 01:35PM ET,KC,3.88
,,,,,,,,,,,2B/OF,Bryan Torres (44213604),Bryan Torres,44213604,2B/OF,3100,WSH@STL 09/20/2026 02:15PM ET,STL,3.84
,,,,,,,,,,,1B,Yohandy Morales (44213607),Yohandy Morales,44213607,1B,3100,WSH@STL 09/20/2026 02:15PM ET,WSH,7.08
,,,,,,,,,,,OF,Bryan De La Cruz (44213606),Bryan De La Cruz,44213606,OF,3100,PHI@NYM 09/20/2026 01:10PM ET,PHI,4.63
,,,,,,,,,,,2B,Marcus Semien (44213609),Marcus Semien,44213609,2B,3100,PHI@NYM 09/20/2026 01:10PM ET,NYM,5.92
,,,,,,,,,,,C,Danny Jansen (44213627),Danny Jansen,44213627,C,3000,TOR@TEX 09/20/2026 02:35PM ET,TEX,5.07
,,,,,,,,,,,SS,Andres Gimenez (44213630),Andres Gimenez,44213630,SS,3000,TOR@TEX 09/20/2026 02:35PM ET,TOR,5.57
,,,,,,,,,,,OF,Tyrone Taylor (44213626),Tyrone Taylor,44213626,OF,3000,CHC@CIN 09/20/2026 01:40PM ET,CHC,4.95
,,,,,,,,,,,2B,Juan Brito (44213628),Juan Brito,44213628,2B,3000,CHC@CIN 09/20/2026 01:40PM ET,CIN,5.75
,,,,,,,,,,,OF,Noelvi Marte (44213782),Noelvi Marte,44213782,OF,3000,CHC@CIN 09/20/2026 01:40PM ET,CIN,4.56
,,,,,,,,,,,3B,Caleb Durbin (44213612),Caleb Durbin,44213612,3B,3000,BOS@TB 09/20/2026 01:40PM ET,BOS,6.90
,,,,,,,,,,,SS,Trevor Story (44213613),Trevor Story,44213613,SS,3000,BOS@TB 09/20/2026 01:40PM ET,BOS,6.42
,,,,,,,,,,,2B/SS,Jorge Mateo (44213620),Jorge Mateo,44213620,2B/SS,3000,BOS@TB 09/20/2026 01:40PM ET,TB,4.34
,,,,,,,,,,,2B,Anthony Seigler (44213785),Anthony Seigler,44213785,2B,3000,BOS@TB 09/20/2026 01:40PM ET,BOS,5.65
,,,,,,,,,,,OF,Braden Montgomery (44213622),Braden Montgomery,44213622,OF,3000,DET@CWS 09/20/2026 02:10PM ET,CWS,6
,,,,,,,,,,,1B/2B,Jeff McNeil (44213615),Jeff McNeil,44213615,1B/2B,3000,ATH@CLE 09/20/2026 01:40PM ET,ATH,5.66
,,,,,,,,,,,1B,Rhys Hoskins (44213783),Rhys Hoskins,44213783,1B,3000,ATH@CLE 09/20/2026 01:40PM ET,CLE,5.35
,,,,,,,,,,,3B,Brock Rodden (44213625),Brock Rodden,44213625,3B,3000,SEA@COL 09/20/2026 03:10PM ET,SEA,3.25
,,,,,,,,,,,OF,Jordan Beck (44213629),Jordan Beck,44213629,OF,3000,SEA@COL 09/20/2026 03:10PM ET,COL,3.60
,,,,,,,,,,,SS,Colt Emerson (44213784),Colt Emerson,44213784,SS,3000,SEA@COL 09/20/2026 03:10PM ET,SEA,4.96
,,,,,,,,,,,OF,Daulton Varsho (44213611),Daulton Varsho,44213611,OF,3000,ATL@HOU 09/20/2026 02:10PM ET,HOU,5.66
